teacher_policy,split,episode_id,step_id,selected_action_id,selected_action_name,teacher_score,teacher_margin,predicted_delay,predicted_energy,predicted_reward,deadline_met,semantic_target,semantic_match,priority_score,semantic_confidence,state_snr_norm,state_task_size_norm,state_cpu_cycles_norm,state_battery_norm,state_edge_load_norm,state_edge_energy_norm,prior_local,prior_edge_25,prior_edge_50,prior_edge_75,prior_edge_full,prior_cloud
teacher_latency_greedy,train,30,34,2,edge_50,1.852925,-0.450069,1.776315,0.179765,66.765834,1,edge,1,0.382614,0.802689,1.0,0.322763,0.351972,0.998144,0.175058,0.998003,0.032885,0.153289,0.233557,0.273692,0.273692,0.032885
teacher_latency_greedy,train,32,45,4,edge_100,2.253641,-0.493729,2.243299,0.029892,46.944089,1,edge,1,0.810627,0.731373,1.0,0.999002,0.433554,0.997575,0.029853,0.998011,0.044771,0.154477,0.227614,0.264183,0.264183,0.044771
teacher_latency_greedy,train,1,22,2,edge_50,1.904391,-0.472605,1.827737,0.183015,34.679197,1,local,0,0.30182,0.795531,1.0,0.604406,0.35813,0.998689,0.186113,0.997803,0.829609,0.034078,0.034078,0.034078,0.034078,0.034078
teacher_latency_greedy,train,33,27,1,edge_25,0.914694,-0.449883,0.800474,0.078302,86.131501,1,edge,1,0.221083,0.694137,1.0,0.212195,0.102831,0.998548,0.020143,0.99903,0.050977,0.155098,0.224511,0.259218,0.259218,0.050977
teacher_latency_greedy,train,41,26,4,edge_100,0.643626,-0.101178,0.629655,0.011108,91.362926,1,local,0,0.870575,0.637064,1.0,0.337608,0.119265,0.998599,0.019341,0.998745,0.697554,0.060489,0.060489,0.060489,0.060489,0.060489
teacher_latency_greedy,train,28,19,5,cloud,0.499787,0.296174,0.494502,0.006714,63.75137,1,cloud,1,0.158733,0.946209,1.0,0.245915,0.190537,0.998977,0.084436,0.999024,0.008965,0.008965,0.008965,0.008965,0.008965,0.955174
teacher_latency_greedy,train,33,20,0,local,1.062137,-0.632356,0.912137,0.091214,89.785927,1,local,1,0.974529,0.510309,1.0,0.313718,0.091214,0.998913,0.080804,0.99903,0.591924,0.081615,0.081615,0.081615,0.081615,0.081615
teacher_latency_greedy,train,8,18,5,cloud,1.635543,1.239991,1.628377,0.03484,-25.271147,1,edge,0,0.316337,0.708119,1.0,0.93529,0.729349,0.999048,0.061508,0.999406,0.048647,0.154865,0.225677,0.261083,0.261083,0.048647
teacher_latency_greedy,train,2,46,2,edge_50,0.619654,-0.140007,0.535368,0.056531,98.638951,1,edge,1,0.178568,0.546004,1.0,0.367093,0.100605,0.997465,0.070547,0.997655,0.075666,0.157567,0.212167,0.239467,0.239467,0.075666
teacher_latency_greedy,train,25,34,0,local,1.208133,-0.739723,1.058133,0.105813,92.810176,1,local,1,0.571052,0.918306,1.0,0.127553,0.105813,0.998184,0.060834,0.998607,0.931922,0.013616,0.013616,0.013616,0.013616,0.013616
teacher_latency_greedy,train,15,42,3,edge_75,1.378232,0.0,1.332589,0.102101,73.332981,1,edge,1,0.191018,0.537392,1.0,0.643863,0.335541,0.997787,0.096156,0.999303,0.077101,0.15771,0.211449,0.238319,0.238319,0.077101
teacher_latency_greedy,train,5,24,5,cloud,1.191353,0.880661,1.185231,0.021276,5.205563,1,edge,0,0.183708,0.611716,1.0,0.955891,0.521339,0.99874,0.097264,0.999285,0.064714,0.156471,0.217643,0.248229,0.248229,0.064714
teacher_latency_greedy,train,7,42,2,edge_50,1.569539,-0.384829,1.491601,0.151617,76.513628,1,edge,1,0.178839,0.893436,1.0,0.379103,0.291804,0.997743,0.055864,0.998618,0.017761,0.151776,0.24112,0.285791,0.285791,0.017761
teacher_latency_greedy,train,7,7,3,edge_75,0.340781,0.0,0.258629,0.027717,134.627585,1,edge,1,0.686859,0.774719,1.0,0.686048,0.050607,0.999636,0.067471,0.999944,0.037547,0.153755,0.231227,0.269962,0.269962,0.037547
teacher_latency_greedy,train,39,14,5,cloud,1.175159,0.895869,1.174123,0.003683,29.040655,1,edge,0,0.833759,0.623048,1.0,0.099665,0.533378,0.999253,0.045462,0.999682,0.062825,0.156283,0.218587,0.24974,0.24974,0.062825
teacher_latency_greedy,train,1,37,0,local,0.682555,-0.370304,0.532555,0.053256,113.75516,1,local,1,0.649536,0.936315,1.0,0.723971,0.053256,0.997782,0.143234,0.996035,0.946929,0.010614,0.010614,0.010614,0.010614,0.010614
teacher_latency_greedy,train,31,18,3,edge_75,1.406525,0.0,1.36621,0.095492,94.114587,1,edge,1,0.983253,0.902358,1.0,0.524714,0.355302,0.999057,0.110913,0.999375,0.016274,0.151627,0.241863,0.286981,0.286981,0.016274
teacher_latency_greedy,train,26,33,5,cloud,1.216257,0.918529,1.213522,0.009969,16.023369,1,local,0,0.413646,0.904439,1.0,0.286698,0.546792,0.998223,0.081317,0.999093,0.920365,0.015927,0.015927,0.015927,0.015927,0.015927
teacher_latency_greedy,train,4,36,5,cloud,1.427649,1.119805,1.427062,0.002585,37.30768,1,cloud,1,0.476798,0.896626,1.0,0.112518,0.660947,0.998123,0.055037,0.999437,0.017229,0.017229,0.017229,0.017229,0.017229,0.913855
teacher_latency_greedy,train,12,22,5,cloud,0.403296,0.198395,0.388325,0.013082,54.491162,1,cloud,1,0.518839,0.647991,1.0,0.781719,0.131081,0.998837,0.116925,0.998915,0.058668,0.058668,0.058668,0.058668,0.058668,0.706659
teacher_latency_greedy,train,35,9,2,edge_50,0.269711,-0.004793,0.135632,0.018317,100.691577,1,cloud,0,0.617184,0.753245,1.0,0.408657,0.020492,0.999503,0.07824,0.999667,0.041126,0.041126,0.041126,0.041126,0.041126,0.794371
teacher_latency_greedy,train,0,18,1,edge_25,2.690433,-1.347357,2.57773,0.255626,21.973608,1,edge,1,0.497652,0.572712,1.0,0.053646,0.340221,0.999021,0.094693,0.999437,0.071215,0.157121,0.214393,0.243028,0.243028,0.071215
teacher_latency_greedy,train,38,5,4,edge_100,0.843061,-0.151243,0.836432,0.007174,78.646297,1,local,0,0.634909,0.74916,1.0,0.2443,0.162325,0.999745,0.0,1.0,0.790966,0.041807,0.041807,0.041807,0.041807,0.041807
teacher_latency_greedy,train,28,40,5,cloud,2.110425,7.831366,2.105954,0.029031,-42.908416,1,edge,0,0.958007,0.788099,1.0,0.987979,0.973946,0.997875,0.07989,0.998527,0.035317,0.153532,0.232342,0.271747,0.271747,0.035317
teacher_latency_greedy,train,14,3,0,local,1.017294,-0.592897,0.867294,0.086729,90.821812,1,local,1,0.20933,0.733973,1.0,0.431445,0.086729,0.999842,0.1092,0.999957,0.77831,0.044338,0.044338,0.044338,0.044338,0.044338
teacher_latency_greedy,train,36,25,0,local,1.357386,-0.758427,1.207386,0.120739,75.956574,1,local,1,0.85621,0.555786,1.0,0.865824,0.120739,0.998661,0.030505,0.9999,0.629821,0.074036,0.074036,0.074036,0.074036,0.074036
teacher_latency_greedy,train,0,44,2,edge_50,1.016089,-0.255527,0.938687,0.093954,95.217147,1,edge,1,0.63443,0.702727,1.0,0.165487,0.182075,0.997517,0.25924,0.997194,0.049546,0.154955,0.225227,0.260364,0.260364,0.049546
teacher_latency_greedy,train,40,34,5,cloud,1.761058,1.40603,1.759458,0.008753,-24.555433,1,edge,0,0.330696,0.861615,1.0,0.55854,0.820976,0.998193,0.089066,0.998365,0.023064,0.152306,0.238468,0.281549,0.281549,0.023064
teacher_latency_greedy,train,24,29,5,cloud,2.975594,1.573666,1.967045,0.017476,-78.945428,0,local,0,0.748183,0.805846,1.0,0.79042,0.916047,0.998471,0.011916,0.998944,0.838205,0.032359,0.032359,0.032359,0.032359,0.032359
teacher_latency_greedy,train,39,6,2,edge_50,0.905373,-0.196943,0.823631,0.087832,95.664536,1,edge,1,0.709304,0.608906,1.0,0.387322,0.161177,0.999686,0.06,0.999959,0.065182,0.156518,0.217409,0.247854,0.247854,0.065182
teacher_latency_greedy,train,35,9,2,edge_50,0.269711,-0.004793,0.135632,0.018317,100.691577,1,cloud,0,0.617184,0.753245,1.0,0.408657,0.020492,0.999503,0.07824,0.999667,0.041126,0.041126,0.041126,0.041126,0.041126,0.794371
teacher_latency_greedy,train,19,15,2,edge_50,0.96942,-0.264511,0.893229,0.088012,83.625501,1,cloud,0,0.719161,0.536478,1.0,0.092797,0.173275,0.999198,0.107565,0.999299,0.077254,0.077254,0.077254,0.077254,0.077254,0.613732
teacher_latency_greedy,train,7,47,2,edge_50,1.504517,-0.393968,1.428152,0.14252,67.876706,1,edge,1,0.362498,0.521922,1.0,0.171676,0.279944,0.997461,0.107838,0.998236,0.07968,0.157968,0.21016,0.236256,0.236256,0.07968
teacher_latency_greedy,train,13,24,2,edge_50,0.390078,-0.072922,0.294362,0.032886,99.181158,1,cloud,0,0.977754,0.946387,1.0,0.584092,0.051536,0.998724,0.071571,0.999471,0.008935,0.008935,0.008935,0.008935,0.008935,0.955323
teacher_latency_greedy,train,32,46,3,edge_75,0.880385,0.0,0.832194,0.065509,72.136633,1,local,0,0.176122,0.824041,1.0,0.674461,0.203904,0.997522,0.124479,0.997664,0.853367,0.029327,0.029327,0.029327,0.029327,0.029327
teacher_latency_greedy,train,20,35,1,edge_25,0.371927,-0.159454,0.250329,0.023805,129.733421,1,edge,1,0.95777,0.759924,1.0,0.254664,0.029365,0.998087,0.0,1.0,0.040013,0.154001,0.229994,0.26799,0.26799,0.040013
teacher_latency_greedy,train,6,46,5,cloud,0.927733,0.657754,0.922071,0.014952,22.711342,1,local,0,0.384938,0.806683,1.0,0.535943,0.396083,0.997557,0.116604,0.99862,0.838902,0.03222,0.03222,0.03222,0.03222,0.03222
teacher_latency_greedy,train,25,14,3,edge_75,0.850919,0.0,0.802305,0.063013,94.889162,1,edge,1,0.250173,0.619028,1.0,0.969631,0.194427,0.999262,0.074604,0.999711,0.063495,0.15635,0.218252,0.249204,0.249204,0.063495
teacher_latency_greedy,train,23,2,0,local,0.879463,-0.433912,0.729463,0.072946,88.576319,1,local,1,0.408932,0.535585,1.0,0.962652,0.072946,0.999895,0.0,1.0,0.612988,0.077402,0.077402,0.077402,0.077402,0.077402
teacher_latency_greedy,train,22,40,0,local,1.502677,-0.931754,1.352677,0.135268,63.441061,1,local,1,0.287072,0.516252,1.0,0.020106,0.135268,0.997935,0.066835,0.999645,0.596877,0.080625,0.080625,0.080625,0.080625,0.080625
teacher_latency_greedy,train,8,23,3,edge_75,1.533383,0.0,1.490557,0.108767,78.387978,1,edge,1,0.321712,0.713684,1.0,0.495455,0.380958,0.998778,0.082803,0.999354,0.047719,0.154772,0.22614,0.261825,0.261825,0.047719
teacher_latency_greedy,train,5,5,2,edge_50,0.248566,-0.079571,0.168913,0.015104,105.560238,1,cloud,0,0.79228,0.760505,1.0,0.084646,0.028444,0.999731,0.040344,0.999668,0.039916,0.039916,0.039916,0.039916,0.039916,0.800421
teacher_latency_greedy,train,29,29,0,local,1.524377,-0.93332,1.374377,0.137438,75.325056,1,local,1,0.308896,0.946046,1.0,0.524114,0.137438,0.998426,0.129424,0.99792,0.955038,0.008992,0.008992,0.008992,0.008992,0.008992
teacher_latency_greedy,train,0,36,0,local,0.932672,-0.495602,0.782672,0.078267,67.934796,1,edge,0,0.194985,0.870049,1.0,0.664906,0.078267,0.997958,0.22692,0.998027,0.021659,0.152166,0.239171,0.282673,0.282673,0.021659
teacher_latency_greedy,train,30,17,5,cloud,4.174715,1.540159,1.913461,0.006801,-54.001487,0,local,0,0.560825,0.785758,1.0,0.305853,0.899929,0.999101,0.047963,0.999489,0.821465,0.035707,0.035707,0.035707,0.035707,0.035707
teacher_latency_greedy,train,1,5,3,edge_75,2.446566,0.0,2.408873,0.159529,29.756502,1,cloud,0,0.980504,0.540671,1.0,0.077737,0.634849,0.999697,0.149522,0.999003,0.076555,0.076555,0.076555,0.076555,0.076555,0.617226
teacher_latency_greedy,train,9,40,5,cloud,1.863703,1.45701,1.859121,0.026072,0.474416,1,cloud,1,0.395757,0.634834,1.0,0.69549,0.853489,0.997829,0.093669,0.998862,0.060861,0.060861,0.060861,0.060861,0.060861,0.695695
teacher_latency_greedy,train,1,25,1,edge_25,2.247574,-1.10713,2.133908,0.211707,25.235141,1,cloud,0,0.34585,0.69892,1.0,0.677229,0.279382,0.998503,0.192161,0.997272,0.05018,0.05018,0.05018,0.05018,0.05018,0.7491
teacher_latency_greedy,train,19,9,4,edge_100,0.929436,-0.175771,0.928377,0.001295,74.691635,1,local,0,0.238366,0.595303,1.0,0.044778,0.183345,0.999523,0.034509,0.999828,0.662753,0.067449,0.067449,0.067449,0.067449,0.067449
teacher_latency_greedy,train,39,23,5,cloud,2.05574,1.608406,2.051398,0.027451,-12.796615,1,edge,0,0.926568,0.507773,1.0,0.753701,0.948248,0.998775,0.108105,0.999492,0.082038,0.158204,0.208981,0.23437,0.23437,0.082038
teacher_latency_greedy,train,23,41,3,edge_75,1.084689,0.0,1.046108,0.069667,82.777175,1,edge,1,0.305543,0.5263,1.0,0.073767,0.270861,0.997814,0.063618,0.99964,0.07895,0.157895,0.210525,0.23684,0.23684,0.07895
teacher_latency_greedy,train,35,11,5,cloud,2.038407,1.626749,2.035725,0.017001,-14.724047,1,local,0,0.375199,0.779888,1.0,0.438539,0.950861,0.999387,0.161809,0.999557,0.816573,0.036685,0.036685,0.036685,0.036685,0.036685
teacher_latency_greedy,train,9,28,0,local,0.55638,-0.327033,0.40638,0.040638,107.381606,1,local,1,0.831503,0.658848,1.0,0.086748,0.040638,0.998459,0.078817,0.998933,0.715706,0.056859,0.056859,0.056859,0.056859,0.056859
teacher_latency_greedy,train,30,8,4,edge_100,0.715029,-0.126522,0.697244,0.015473,83.834204,1,local,0,0.233275,0.564271,1.0,0.722914,0.130497,0.999569,0.074957,0.999611,0.636893,0.072621,0.072621,0.072621,0.072621,0.072621
teacher_latency_greedy,train,18,4,0,local,0.72861,-0.432836,0.57861,0.057861,114.473531,1,local,1,0.850852,0.88776,1.0,0.1436,0.057861,0.999781,0.149522,0.999613,0.906466,0.018707,0.018707,0.018707,0.018707,0.018707
teacher_latency_greedy,train,16,7,5,cloud,1.511636,5.604637,1.508234,0.015617,-0.301,1,edge,0,0.408966,0.562329,1.0,0.703919,0.6885,0.999638,0.0,1.0,0.072945,0.157295,0.213527,0.241644,0.241644,0.072945
teacher_latency_greedy,train,18,36,5,cloud,2.091061,1.700816,2.090718,0.002267,-19.850204,1,edge,0,0.512068,0.750856,1.0,0.076232,0.993092,0.99802,0.0492,0.999842,0.041524,0.154152,0.229238,0.266781,0.266781,0.041524
teacher_latency_greedy,train,17,5,0,local,1.653353,-1.012368,1.503353,0.150335,70.129121,1,local,1,0.681695,0.783001,1.0,0.482331,0.150335,0.999716,0.149544,0.999271,0.819167,0.036167,0.036167,0.036167,0.036167,0.036167
teacher_latency_greedy,train,27,29,2,edge_50,1.885368,-0.456077,1.808361,0.184,59.708843,1,edge,1,0.778509,0.615129,1.0,0.315255,0.358411,0.998437,0.195007,0.998986,0.064145,0.156415,0.217927,0.248684,0.248684,0.064145
teacher_latency_greedy,train,21,31,1,edge_25,1.170159,-0.581267,1.057377,0.104923,94.125294,1,edge,1,0.804951,0.894149,1.0,0.038602,0.139547,0.998338,0.114046,0.998796,0.017642,0.151764,0.241179,0.285886,0.285886,0.017642
teacher_latency_greedy,train,16,21,3,edge_75,2.3989,0.0,2.36037,0.159044,45.88789,1,edge,1,0.136947,0.768651,1.0,0.249334,0.619168,0.998876,0.171866,0.999001,0.038558,0.153856,0.230721,0.269153,0.269153,0.038558
teacher_latency_greedy,train,8,45,5,cloud,4.867139,1.568855,1.965285,0.013712,-63.423652,0,local,0,0.643648,0.836163,1.0,0.347921,0.918931,0.997597,0.078479,0.998699,0.863469,0.027306,0.027306,0.027306,0.027306,0.027306
teacher_latency_greedy,train,24,5,4,edge_100,0.927268,-0.170957,0.920684,0.007848,85.240801,1,local,0,0.89724,0.688262,1.0,0.325718,0.178791,0.999722,0.082282,0.999625,0.740219,0.051956,0.051956,0.051956,0.051956,0.051956
teacher_latency_greedy,train,40,31,5,cloud,1.954331,7.050118,1.951738,0.015735,-3.193972,1,cloud,1,0.40102,0.700652,1.0,0.966372,0.910134,0.998348,0.072304,0.998373,0.049891,0.049891,0.049891,0.049891,0.049891,0.750544
teacher_latency_greedy,train,19,33,3,edge_75,3.034798,0.0,1.607512,0.114601,12.011048,0,edge,1,0.800217,0.783715,1.0,0.524483,0.413175,0.998197,0.0916,0.998528,0.036047,0.153605,0.231976,0.271162,0.271162,0.036047
teacher_latency_greedy,train,11,28,4,edge_100,0.840056,-0.147731,0.825831,0.014875,73.36767,1,local,0,0.834038,0.706726,1.0,0.439565,0.156851,0.998509,0.050229,0.99946,0.755605,0.048879,0.048879,0.048879,0.048879,0.048879
teacher_latency_greedy,train,36,41,3,edge_75,1.560465,0.0,1.521929,0.102014,79.423856,1,edge,1,0.927643,0.760883,1.0,0.118034,0.397089,0.997788,0.01506,0.999649,0.039853,0.153985,0.230074,0.268118,0.268118,0.039853
teacher_latency_greedy,train,11,40,2,edge_50,1.831209,-0.459064,1.753166,0.178959,54.174819,1,edge,1,0.154001,0.55007,1.0,0.417407,0.343964,0.997858,0.133531,0.998704,0.074988,0.157499,0.212506,0.240009,0.240009,0.074988
teacher_latency_greedy,train,3,36,3,edge_75,0.489569,0.0,0.448372,0.030455,94.073123,1,local,0,0.984311,0.873668,1.0,0.103778,0.110888,0.998065,0.09327,0.998366,0.894723,0.021055,0.021055,0.021055,0.021055,0.021055
teacher_latency_greedy,train,27,5,2,edge_50,1.820779,-0.444769,1.743126,0.176991,68.934257,1,edge,1,0.503772,0.75767,1.0,0.434117,0.341889,0.999736,0.0,1.0,0.040388,0.154039,0.229806,0.267689,0.267689,0.040388
teacher_latency_greedy,train,16,11,3,edge_75,2.36942,0.0,2.329848,0.160261,58.061846,1,edge,1,0.593182,0.917873,1.0,0.502675,0.607468,0.999433,0.0,1.0,0.013688,0.151369,0.243156,0.28905,0.28905,0.013688
teacher_latency_greedy,train,38,29,4,edge_100,0.776956,-0.139894,0.753611,0.021653,72.630952,1,local,0,0.201021,0.935253,1.0,0.846293,0.139126,0.998478,0.080416,0.999315,0.946044,0.010791,0.010791,0.010791,0.010791,0.010791
teacher_latency_greedy,train,7,10,5,cloud,0.671052,0.421784,0.660008,0.019202,38.341893,1,local,0,0.930426,0.787451,1.0,0.698697,0.260802,0.999467,0.126746,0.999791,0.822876,0.035425,0.035425,0.035425,0.035425,0.035425
teacher_latency_greedy,train,17,1,5,cloud,1.095873,0.831536,1.095372,0.001655,40.639279,1,cloud,1,0.504536,0.619703,1.0,0.090495,0.496031,0.999948,0.0,1.0,0.063383,0.063383,0.063383,0.063383,0.063383,0.683086
teacher_latency_greedy,train,5,27,2,edge_50,0.429069,-0.074927,0.339651,0.037917,99.348176,1,cloud,0,0.41256,0.514653,1.0,0.580899,0.063607,0.998585,0.113628,0.999278,0.080891,0.080891,0.080891,0.080891,0.080891,0.595544
teacher_latency_greedy,train,41,39,5,cloud,1.42366,5.356109,1.419635,0.017245,6.282457,1,local,0,0.757741,0.747949,1.0,0.529692,0.642573,0.997909,0.0,1.0,0.789957,0.042009,0.042009,0.042009,0.042009,0.042009
teacher_latency_greedy,train,40,46,0,local,1.719009,-1.054597,1.569009,0.156901,68.184566,1,local,1,0.522943,0.717137,1.0,0.519171,0.156901,0.997565,0.14236,0.998125,0.764281,0.047144,0.047144,0.047144,0.047144,0.047144
teacher_latency_greedy,train,34,11,0,local,1.276494,-0.724673,1.126494,0.112649,84.237641,1,local,1,0.249622,0.858544,1.0,0.939585,0.112649,0.999425,0.032302,0.999971,0.88212,0.023576,0.023576,0.023576,0.023576,0.023576
teacher_latency_greedy,train,40,38,4,edge_100,0.783168,-0.13927,0.782638,0.000545,93.344211,1,local,0,0.978753,0.542038,1.0,0.035498,0.15451,0.997989,0.040269,0.998365,0.618365,0.076327,0.076327,0.076327,0.076327,0.076327
teacher_latency_greedy,train,22,25,5,cloud,3.17356,1.665842,2.062034,0.010881,-15.433765,0,cloud,1,0.206666,0.903768,1.0,0.62582,0.970136,0.998704,0.025313,0.999682,0.016039,0.016039,0.016039,0.016039,0.016039,0.919807
teacher_latency_greedy,train,0,33,1,edge_25,0.829693,-0.393981,0.713349,0.07065,72.960243,1,local,0,0.414964,0.949959,1.0,0.259749,0.091087,0.998128,0.249154,0.99807,0.958299,0.00834,0.00834,0.00834,0.00834,0.00834
teacher_latency_greedy,train,17,42,3,edge_75,1.378718,0.0,1.338207,0.093982,75.97607,1,edge,1,0.438906,0.555993,1.0,0.464488,0.347985,0.997767,0.10695,0.998353,0.074001,0.1574,0.212999,0.240799,0.240799,0.074001
teacher_latency_greedy,train,2,32,3,edge_75,3.157831,0.0,1.692867,0.124127,19.624692,0,edge,1,0.704208,0.923714,1.0,0.629733,0.432929,0.998222,0.072985,0.998313,0.012714,0.151271,0.243643,0.289829,0.289829,0.012714
teacher_latency_greedy,train,8,10,5,cloud,2.049757,1.631063,2.046573,0.020232,-10.831137,1,local,0,0.383103,0.672633,1.0,0.551154,0.953055,0.999468,0.060209,0.999575,0.727195,0.054561,0.054561,0.054561,0.054561,0.054561
teacher_latency_greedy,train,10,5,0,local,0.930754,-0.539764,0.780754,0.078075,85.615499,1,local,1,0.836106,0.639391,1.0,0.483469,0.078075,0.999735,0.033082,0.999922,0.699492,0.060102,0.060102,0.060102,0.060102,0.060102
teacher_latency_greedy,train,9,21,2,edge_50,0.618582,-0.134514,0.533338,0.056895,101.595313,1,edge,1,0.329999,0.564815,1.0,0.388191,0.100115,0.998866,0.081162,0.999077,0.072531,0.157253,0.213735,0.241975,0.241975,0.072531
teacher_latency_greedy,train,19,14,3,edge_75,2.481013,0.0,2.441485,0.168,48.269202,1,edge,1,0.713205,0.707405,1.0,0.427901,0.637516,0.999265,0.058006,0.999681,0.048766,0.154877,0.225617,0.260987,0.260987,0.048766
teacher_latency_greedy,train,0,34,1,edge_25,1.061252,-0.484042,0.943918,0.096406,94.311921,1,edge,1,0.25101,0.845104,1.0,0.478825,0.123246,0.998071,0.264306,0.998052,0.025816,0.152582,0.237092,0.279347,0.279347,0.025816
teacher_latency_greedy,train,12,31,5,cloud,1.16945,3.570545,1.165305,0.014323,6.12951,1,edge,0,0.717639,0.690392,1.0,0.86918,0.518329,0.998337,0.169284,0.998441,0.051601,0.15516,0.224199,0.258719,0.258719,0.051601
teacher_latency_greedy,train,11,20,3,edge_75,1.024711,0.0,0.977154,0.077952,84.936427,1,edge,1,0.195729,0.539254,1.0,0.608667,0.24587,0.998938,0.063729,0.99988,0.076791,0.157679,0.211605,0.238567,0.238567,0.076791
teacher_latency_greedy,train,33,20,0,local,1.062137,-0.632356,0.912137,0.091214,89.785927,1,local,1,0.974529,0.510309,1.0,0.313718,0.091214,0.998913,0.080804,0.99903,0.591924,0.081615,0.081615,0.081615,0.081615,0.081615
teacher_latency_greedy,train,22,5,1,edge_25,0.859158,-0.434142,0.746434,0.072223,110.854266,1,edge,1,0.967053,0.704548,1.0,0.032054,0.096106,0.999743,0.0,1.0,0.049242,0.154924,0.225379,0.260606,0.260606,0.049242
teacher_latency_greedy,train,33,49,1,edge_25,0.595447,-0.29303,0.481002,0.046116,110.782785,1,edge,1,0.516109,0.789552,1.0,0.133739,0.060444,0.997371,0.0553,0.998307,0.035075,0.153507,0.232463,0.27194,0.27194,0.035075
teacher_latency_greedy,train,13,16,2,edge_50,1.64486,-0.392936,1.567441,0.15984,77.622135,1,edge,1,0.319785,0.891037,1.0,0.449106,0.309692,0.999156,0.187722,0.999654,0.018161,0.151816,0.24092,0.285472,0.285472,0.018161
teacher_latency_greedy,train,1,41,2,edge_50,0.215291,-0.032163,0.110076,0.010661,99.02235,1,local,0,0.593924,0.875733,1.0,0.454115,0.015199,0.997574,0.164759,0.995721,0.896444,0.020711,0.020711,0.020711,0.020711,0.020711
teacher_latency_greedy,train,0,31,4,edge_100,2.827442,-0.641868,2.82024,0.026442,14.584598,1,edge,1,0.492252,0.59874,1.0,0.750041,0.550671,0.998262,0.159361,0.998749,0.066877,0.156688,0.216562,0.246499,0.246499,0.066877
