task_id,device_id,arrival_time,deadline,data_size,cpu_cycles,priority,location_x,location_y,raw_location_x,raw_location_y,server_id,server_cpu_utilization,server_mem_utilization,execution_time_s,alibaba_duration_s,difficulty_score,reference_best_case_delay_s,deadline_window_proxy_s,edge_execution_anchor_s,target_edge_service_s,task_name,job_name,task_type_raw,service_class,field_source_arrival_time,field_source_location,field_source_execution_time,field_source_server_context,field_source_workload,field_proxy_deadline,field_proxy_data_size,field_proxy_cpu_cycles,field_proxy_priority,fusion_mode,decision_balance,service_class_mode,arrival_rank,mobility_rank,server_load_score,size_bits,cpu_norm_hint,size_norm_hint
50,7,95421.0,95421.12,49,40000000,0,594.774202909745,676.9903984548989,41.89603285,12.47921841,29,18.0,92.0,0.1084048748016357,381.0,0.17954499999999998,0.02028168,0.12,0.1084048748016357,0.03066131609255074,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_125644,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.010002000400080016,0.02962962962962963,0.439,401408.0,0.0,0.0
51,4,96263.0,96263.87666995707,2662,1929919661,3,589.1709234193625,673.9590840198612,41.89492499,12.47811159,18,28.0,96.0,0.5106620788574219,14.0,0.7117,1.03344974465625,0.8766699570704055,0.5106620788574219,0.9649598307609558,M1,j_112093,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.010202040408081616,0.21481481481481482,0.518,21807104.0,0.7914347251244258,0.9139281341455565
52,7,96283.0,96283.12,106,40000000,0,649.4169762384637,587.4449668984328,41.90683662,12.4465228,3,22.0,94.0,0.1118621826171875,1.0,0.2314,0.03078792,0.12,0.1118621826171875,0.03366939834594726,R2_1,j_92102,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.010402080416083216,0.012345679012345678,0.47200000000000003,868352.0,0.0,0.1765209241245683
53,4,96691.0,96692.44976303625,2662,3604389891,3,653.5139058916562,595.8647644091157,41.90764665,12.44959711,7,31.0,89.0,0.9221189022064208,226.0,0.763525,1.5043944968437502,1.4497630362513325,0.9221189022064208,1.8021949457153674,J19_2_4_6_8_10_12_14_16_17_18,j_62889,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.010602120424084817,0.18024691358024691,0.513,21807104.0,0.9189743627663749,0.9139281341455565
54,4,96724.0,96725.13595653251,2662,3689746279,3,731.609822421258,739.9411550008558,41.92308749,12.50220354,7,34.0,86.0,0.9469902515411376,146.0,0.758515,1.5284009809687502,1.135956532512523,0.9469902515411376,1.8448731398507952,R5_4,j_2187,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.010802160432086417,0.17530864197530865,0.522,21807104.0,0.9237529952764465,0.9139281341455565
55,7,96766.0,96766.14023977984,106,88521952,0,563.3148429467465,664.087086362783,41.88981282,12.47450704,16,28.0,78.0,0.2781550884246826,6.0,0.280705,0.044434719,0.14023977983400296,0.2781550884246826,0.08852195288711787,R2_1,j_117046,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.011002200440088018,0.04197530864197531,0.455,868352.0,0.16218664331202773,0.1765209241245683
56,1,97172.0,97172.80593457328,1329,1131322257,0,739.4424066080877,696.1899008769675,41.92463612,12.4862287,8,30.0,88.0,0.4127979278564453,2.0,0.62031,0.56314566478125,0.8059345732832653,0.4127979278564453,0.5656611285209655,R2_1,j_84100,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.011202240448089618,0.14814814814814814,0.503,10887168.0,0.6823893767738196,0.7550146508091643
57,1,97186.0,97186.28957209099,646,369506643,1,74.55340624887437,548.004521145144,41.79317669,12.43212196,14,23.0,87.0,0.1726489067077636,24.0,0.32011,0.22299446334375003,0.28957209098494013,0.1726489067077636,0.1847533215570449,J4_1_2_3,j_91007,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.011402280456091218,0.11604938271604938,0.45399999999999996,5292032.0,0.45392867378742996,0.5899858570091443
58,4,97231.0,97231.86123843509,2893,1270401094,3,725.765035343574,708.6819059798264,41.92193188,12.49078989,23,28.0,87.0,0.4069776535034179,19.0,0.44862,0.8905380676875001,0.8612384350839267,0.4069776535034179,0.6352005471467971,M1,j_82518,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.011602320464092819,0.18271604938271604,0.4865,23699456.0,0.706061971693814,0.9329653117952851
59,2,97376.0,97376.8606729233,2893,1367131908,3,733.3683516993299,694.3082357619611,41.92343518,12.48554165,6,28.0,89.0,0.4194090366363525,701.0,0.503865,0.917743609125,0.8606729233021201,0.4194090366363525,0.6835659544423222,M1,j_92077,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.011802360472094419,0.24691358024691357,0.49349999999999994,23699456.0,0.7210444415769276,0.9329653117952851
60,7,97433.0,97433.45428023815,646,982825323,2,712.290024677337,728.810532760043,41.91926765,12.49813943,29,25.0,90.0,0.386760950088501,1.0,0.520585,0.39549034209375,0.4542802381472501,0.386760950088501,0.49141266176819803,M1,j_126233,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.012002400480096018,0.007407407407407408,0.4775,5292032.0,0.6536604384868787,0.5899858570091443
61,4,97573.0,97573.72101799751,2893,1312539738,3,636.3404151581564,689.8642141009229,41.90425117,12.48391901,1,32.0,84.0,0.408707857131958,113.0,0.48457500000000003,0.9023895613124999,0.721017997514311,0.408707857131958,0.6562698694691063,M1,j_83980,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.01220244048809762,0.20246913580246914,0.502,23699456.0,0.7127243038088119,0.9329653117952851
62,3,97702.0,97702.40784004802,646,777435634,2,600.3918969891505,659.8311901318466,41.89714356,12.47295309,25,23.0,94.0,0.3059360980987549,1.0,0.520585,0.3377244920625,0.40784004802377793,0.3059360980987549,0.3887178172028065,M1,j_146179,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.01240248049609922,0.07160493827160494,0.47850000000000004,5292032.0,0.6057967834586822,0.5899858570091443
63,3,97729.0,97729.36790732917,646,644851735,1,616.834542772613,660.1191159793688,41.90039454,12.47305822,14,25.0,84.0,0.3043217658996582,16.0,0.30949,0.30043527046875,0.36790732917278457,0.3043217658996582,0.3224258677530289,R6_5,j_98878,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.01260252050410082,0.08641975308641975,0.45649999999999996,5292032.0,0.5676210130401186,0.5899858570091443
64,3,97753.0,97753.62337988682,646,1054660595,0,593.5437027858851,657.0029547569603,41.89578956,12.47192042,27,28.0,91.0,0.3901050090789795,18.0,0.601765,0.41569401234375003,0.6233798868238365,0.3901050090789795,0.5273302975976467,M1,j_72841,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.01280256051210242,0.09135802469135802,0.5005,5292032.0,0.6680631683936938,0.5899858570091443
65,3,97775.0,97775.5297794947,646,995948297,1,583.4682591312807,652.7842235003503,41.89379748,12.47038004,9,28.0,91.0,0.3919250965118408,1.0,0.520585,0.39918117853124996,0.5297794947036831,0.3919250965118408,0.4979741487514973,M1,j_81596,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.01300260052010402,0.09382716049382717,0.5005,5292032.0,0.6563685351956459,0.5899858570091443
66,1,97835.0,97835.51193967264,1329,713393639,2,739.4424066080877,696.1899008769675,41.92463612,12.4862287,10,5.0,93.0,0.3236269950866699,4.0,0.35218499999999997,0.44560324096875004,0.5119396726428895,0.3236269950866699,0.35669681957960125,M1,j_154690,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.013202640528105622,0.14814814814814814,0.358,10887168.0,0.5882448105887785,0.7550146508091643
67,3,97971.0,97971.5460695467,1031,678735757,0,603.4444517375789,649.8646778642981,41.8977471,12.46931403,8,25.0,93.0,0.3059132099151611,18.0,0.35936,0.38092835165624994,0.5460695466987759,0.3059132099151611,0.33936787855148315,M1,j_2024,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.013402680536107221,0.10123456790123457,0.488,8445952.0,0.578076851076351,0.696931167262462
68,3,98020.0,98020.53601327221,646,972571712,1,660.5585937025775,755.5737784536637,41.9090395,12.50791146,14,25.0,92.0,0.3827259540557861,1.0,0.520585,0.39260651399999996,0.5360132722132634,0.3827259540557861,0.486285856333971,M1,j_59550,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.013602720544108821,0.0962962962962963,0.48449999999999993,5292032.0,0.6515191878195701,0.5899858570091443
69,3,98049.0,98049.48478067425,646,1045600425,2,605.6144795979219,683.3794601392627,41.89817615,12.48155124,23,30.0,91.0,0.4069719314575195,2.0,0.53461,0.41314583953124995,0.4847806742522994,0.4069719314575195,0.5228002128696441,M1,j_81273,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.013802760552110422,0.05925925925925926,0.5135,5292032.0,0.6663016490595346,0.5899858570091443
70,3,98087.0,98087.74735431721,1755,1509296815,3,600.3918969891505,659.8311901318466,41.89714356,12.47295309,12,29.0,90.0,0.4176669120788574,16.0,0.645455,0.74797132921875,0.74735431721018,0.4176669120788574,0.7546484079986812,M3,j_96963,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.014002800560112022,0.07407407407407407,0.5035,14376960.0,0.7412427236250189,0.8186216105391367
71,1,98096.0,98096.68819897564,2271,1509358745,3,665.6735979578492,724.6196273058771,41.91005082,12.49660921,6,28.0,93.0,0.4220123291015625,3.0,0.63063,0.8430978670312501,0.688198975636799,0.4220123291015625,0.7546793729782104,R2_1,j_96963,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.014202840568113623,0.12098765432098765,0.5075,18604032.0,0.7412511010233293,0.8775867275824463
72,7,98105.0,98105.12546687038,106,87499444,0,732.9889192553813,701.4728047514208,41.92336016,12.48815764,22,25.0,94.0,0.2793102264404297,4.0,0.26648499999999997,0.044147138625,0.1254668703800952,0.2793102264404297,0.0874994448094368,M1,j_66450,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.014402880576115223,0.0345679012345679,0.4915,868352.0,0.15981457178811853,0.1765209241245683
73,3,98126.0,98126.4278082019,646,778328069,1,541.150616888204,654.7134334903951,41.88543059,12.47108445,19,26.0,92.0,0.3062872886657715,1.0,0.520585,0.33797548940625,0.42780820190488034,0.3062872886657715,0.3891640346693993,M1,j_66896,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.014602920584116823,0.08395061728395062,0.49099999999999994,5292032.0,0.6060310200032514,0.5899858570091443
74,4,98130.0,98130.9846108534,2662,1686066179,3,538.2709360524925,653.5038874873508,41.88486123,12.47064281,11,32.0,93.0,0.4423890113830566,23.0,0.72451,0.96486595284375,0.9846108533936919,0.4423890113830566,0.8430330896794795,R17_16,j_129064,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.014802960592118424,0.2,0.5335,21807104.0,0.7638554051549756,0.9139281341455565
75,3,98262.0,98262.40525408344,646,799331513,2,593.5437027858851,657.0029547569603,41.89578956,12.47192042,9,28.0,91.0,0.3061001300811767,4.0,0.55567,0.34388270803125,0.4052540834366515,0.3061001300811767,0.39966575684309,M1,j_61175,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.015003000600120024,0.09135802469135802,0.5005,5292032.0,0.6114675841792072,0.5899858570091443
76,3,98387.0,98387.34744752433,646,651999961,2,616.3052491807742,631.8161667547007,41.90028989,12.462724,22,26.0,87.0,0.3060400485992431,20.0,0.31522,0.30244570903125,0.3474475243303543,0.3060400485992431,0.32599998056888574,R2_1,j_27783,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.015203040608121624,0.05185185185185185,0.47350000000000003,5292032.0,0.5698717979993593,0.5899858570091443
77,1,98390.0,98390.75414518855,2028,1579518304,3,739.4424066080877,696.1899008769675,41.92463612,12.4862287,13,34.0,83.0,0.4347681999206543,10.0,0.6532049999999999,0.8180404829999999,0.7541451885546818,0.4347681999206543,0.7897591524571179,M3_2,j_68408,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.015403080616123225,0.14814814814814814,0.5115,16613376.0,0.750527567442267,0.8516970811068076
78,3,98421.0,98421.15812214288,106,96554966,0,571.3592457253161,664.4147242315053,41.89140333,12.47462667,18,24.0,92.0,0.2991962432861328,9.0,0.29347,0.0466940041875,0.15812214287744344,0.2991962432861328,0.09655496605396272,R6_5,j_21880,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.015603120624124825,0.08888888888888889,0.478,868352.0,0.1799212208982427,0.1765209241245683
79,3,98424.0,98424.43235178267,646,971799238,2,373.2816517399335,949.1404401479552,41.85224015,12.57858821,26,25.0,92.0,0.3824219703674316,1.0,0.520585,0.39238925568750005,0.4323517826730684,0.3824219703674316,0.4858996192193031,M1,j_138197,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.015803160632126424,0.056790123456790124,0.48449999999999993,5292032.0,0.6513569595948759,0.5899858570091443
80,3,98445.0,98445.38735156317,646,779902705,2,541.150616888204,654.7134334903951,41.88543059,12.47108445,19,28.0,85.0,0.3069069385528564,1.0,0.520585,0.33841835578125,0.3873515631729506,0.3069069385528564,0.38995135252118107,M1,j_66382,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.016003200640128026,0.08395061728395062,0.4795,5292032.0,0.6064436589275446,0.5899858570091443
81,1,98452.0,98452.84806830694,2271,1498663907,3,782.7055447332151,766.1816535574371,41.93318995,12.5117847,14,36.0,76.0,0.4190220832824707,3.0,0.63063,0.84008994384375,0.8480683069352886,0.4190220832824707,0.7493319537580013,R4_3,j_78639,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.016203240648129627,0.1382716049382716,0.5,18604032.0,0.739799268289457,0.8775867275824463
82,3,98461.0,98461.40911276899,646,654511393,1,373.2816517399335,949.1404401479552,41.85224015,12.57858821,13,30.0,78.0,0.3061368465423584,23.0,0.31898499999999996,0.30315204928125006,0.4091127689940081,0.3061368465423584,0.327255696901083,R2_8,j_96925,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.016403280656131225,0.056790123456790124,0.46799999999999997,5292032.0,0.5706567270735154,0.5899858570091443
83,3,98461.0,98461.34829080458,646,648373713,2,615.8095390523597,631.8121955525827,41.90019188,12.46272255,18,25.0,85.0,0.3032660484313965,23.0,0.31898499999999996,0.30142582678124996,0.3482908045827678,0.3032660484313965,0.3241868567824364,R6_8,j_96925,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.016603320664132826,0.05432098765432099,0.46,5292032.0,0.5687330906990001,0.5899858570091443
